HvostStand2,544,16,001CEACD,0,1,1,4294967295,0,0
TailsLive,2624,112,003D1AB0,0,1,1,4294967295,0,0
TeleportRing,2592,1472,0035735A,0,1,1,4294967295,0,1
TailsLive,2848,1888,00237375,0,1,1,4294967295,0,0
TeleportRing,112,1424,0007E492,0,1,1,4294967295,0,1
Solid,32,1568,0003DA15,0,1,1,4294967295,0,0
Solid,3968,1520,00215701,0,1,1,4294967295,0,0
Solid,3952,64,0031CB28,0,1,1,4294967295,0,0
Solid,32,48,002697D2,0,1,1,4294967295,0,0
Solid,32,1024,00188AA7,0,1,1,4294967295,0,0
TailsLive,80,832,001AD555,0,1,1,4294967295,0,0
Spring2,64,1232,0034789B,0,1,1,4294967295,0,0
Spring2,80,1712,00033D70,0,1,1,4294967295,0,0
TeleportRing,3280,1344,0016D5A5,0,1,1,4294967295,0,1
TeleportRing,3872,1088,001E8449,0,1,1,4294967295,0,1
TeleportRing,96,144,003B1A07,0,1,1,4294967295,0,1
TeleportRing,976,1344,003F053A,0,1,1,4294967295,0,1
TailsLive,1216,1328,002F0927,0,1,1,4294967295,0,0
TeleportRing,3664,1888,00111A82,0,1,1,4294967295,0,1
EE_1,80,1920,00339095,0,1,1,4294967295,0,0
GroundSolid2,112,0,003C05EF,0,1,1,4294967295,0,0
GroundSolid2,368,0,002FBC57,0,1,1,4294967295,0,0
GroundSolid2,624,0,00115DB6,0,1,1,4294967295,0,0
GroundSolid2,880,0,000E078E,0,1,1,4294967295,0,0
GroundSolid2,1136,0,000EC31A,0,1,1,4294967295,0,0
GroundSolid2,1392,0,001F419B,0,1,1,4294967295,0,0
GroundSolid2,1648,0,000F9108,0,1,1,4294967295,0,0
GroundSolid2,1904,0,0000AEDE,0,1,1,4294967295,0,0
GroundSolid2,2160,0,000AD773,0,1,1,4294967295,0,0
GroundSolid2,2416,0,00296936,0,1,1,4294967295,0,0
GroundSolid2,2672,0,000EF11A,0,1,1,4294967295,0,0
GroundSolid2,2928,0,00193EE2,0,1,1,4294967295,0,0
GroundSolid2,3184,0,0018316E,0,1,1,4294967295,0,0
GroundSolid2,3440,0,0038F5F0,0,1,1,4294967295,0,0
GroundSolid2,3696,0,00031061,0,1,1,4294967295,0,0
GroundSolid2,3936,0,001C630D,0,1,1,4294967295,0,0
Warn2,384,48,000D42CF,0,1,1,4294967295,0,0
AI_Exe,16,0,0024C670,0,1,1,4294967295,0,0
BIG_MEME_KNUX,736,1782,000CEE4D,0,1,1,4294967295,0,0
TailsLive,3920,1888,000263F5,0,1,1,4294967295,0,0
HS_1G,512,2000,001810D2,0,1,1,4294967295,0,0
HS_1G,640,1984,00276193,0,1,1,4294967295,0,0
HS_1G,576,1904,0029BFB5,0,1,1,4294967295,0,0
HS_1G,-16,1920,002F14AB,0,1,1,4294967295,0,0
HS_1G,-16,1856,000FDCC2,0,1,1,4294967295,0,0
HS_1G,1104,1488,00263F6A,0,1,1,4294967295,0,0
HS_1G,1104,1408,003766CD,0,1,1,4294967295,0,0
HS_1G,1104,1344,001289FD,0,1,1,4294967295,0,0
HS_1G,4016,1888,001D1A47,0,1,1,4294967295,0,0
HS_1G,2752,1984,00226DD8,0,1,1,4294967295,0,0
HS_1G,4016,1232,0001447C,0,1,1,4294967295,0,0
HS_1G,4016,1120,00373430,0,1,1,4294967295,0,0
HS_1G,4016,1024,002FE0FE,0,1,1,4294967295,0,0
HS_1G,4016,928,0037C6B4,0,1,1,4294967295,0,0
HS_1G,2880,1792,00193D56,0,1,1,4294967295,0,0
HS_1G,2880,1728,0003BDB1,0,1,1,4294967295,0,0
HS_1G,3136,1792,0011DB7A,0,1,1,4294967295,0,0
HS_1G,3136,1696,0021AD50,0,1,1,4294967295,0,0
HS_1G,3136,1600,000C1C15,0,1,1,4294967295,0,0
HS_1G,3136,1504,00199E92,0,1,1,4294967295,0,0
HS_1G,2880,1408,002ED1EA,0,1,1,4294967295,0,0
HS_1G,3136,1408,000E5115,0,1,1,4294967295,0,0
HS_1G,3136,1312,001B3111,0,1,1,4294967295,0,0
HS_1G,3136,1216,00353CFF,0,1,1,4294967295,0,0
HS_1G,3136,1136,003BA451,0,1,1,4294967295,0,0
HS_1G,2624,960,00147A63,0,1,1,4294967295,0,0
HS_1G,4000,416,00272025,0,1,1,4294967295,0,0
HS_1G,4000,752,00170029,0,1,1,4294967295,0,0
HS_1G,4000,688,003BB914,0,1,1,4294967295,0,0
HS_1G,1984,736,00350333,0,1,1,4294967295,0,0
HS_1G,1984,720,0013A2EA,0,1,1,4294967295,0,0
HS_1G,832,976,00007AE1,0,1,1,4294967295,0,0
HS_1G,832,880,002BB8E5,0,1,1,4294967295,0,0
HS_1G,832,800,001E1A5E,0,1,1,4294967295,0,0
HS_1G,576,1168,0035A68C,0,1,1,4294967295,0,0
HS_1G,576,1088,0023F97E,0,1,1,4294967295,0,0
HS_1G,576,992,002EAC10,0,1,1,4294967295,0,0
HS_1G,576,896,00390774,0,1,1,4294967295,0,0
HS_1G,576,816,002CF681,0,1,1,4294967295,0,0
HS_1G,384,1088,0036C67E,0,1,1,4294967295,0,0
HS_1G,176,1088,002742EF,0,1,1,4294967295,0,0
HS_1G,384,992,00150DF2,0,1,1,4294967295,0,0
HS_1G,176,992,0020E0B3,0,1,1,4294967295,0,0
HS_1G,176,896,0026437B,0,1,1,4294967295,0,0
HS_1G,176,800,0039F207,0,1,1,4294967295,0,0
HS_1G,384,912,001D0C4E,0,1,1,4294967295,0,0
HS_1G,384,816,001E13A8,0,1,1,4294967295,0,0
HS_1G,0,624,003CF17C,0,1,1,4294967295,0,0
HS_1G,0,544,000068E6,0,1,1,4294967295,0,0
HS_1G,0,464,000784E9,0,1,1,4294967295,0,0
HS_1G,0,368,002B98EE,0,1,1,4294967295,0,0
HS_1G,1984,624,0015B43D,0,1,1,4294967295,0,0
HS_1G,1984,512,000D6DB9,0,1,1,4294967295,0,0
HS_1G,592,288,000ED13E,0,1,1,4294967295,0,0
HS_1G,464,288,0038F424,0,1,1,4294967295,0,0
HS_1G,336,288,001070BE,0,1,1,4294967295,0,0
HS_1G,208,288,0025DCD5,0,1,1,4294967295,0,0
HS_1G,80,288,0002FF4A,0,1,1,4294967295,0,0
HS_1G,-48,288,00189FD9,0,1,1,4294967295,0,0
HS_1G,720,320,0001248B,0,1,1,4294967295,0,0
HS_1G,848,320,00307F38,0,1,1,4294967295,0,0
HS_1G,976,368,0020B83C,0,1,1,4294967295,0,0
HS_1G,1104,368,000A7AEB,0,1,1,4294967295,0,0
HS_1G,1232,368,002E203C,0,1,1,4294967295,0,0
HS_1G,1360,432,002390E7,0,1,1,4294967295,0,0
HS_1G,1488,432,00203AA4,0,1,1,4294967295,0,0
HS_1G,1616,432,002745E8,0,1,1,4294967295,0,0
HS_1G,1744,432,00377D9D,0,1,1,4294967295,0,0
HS_1G,1984,432,000C3445,0,1,1,4294967295,0,0
HS_1G,1984,336,00075BAB,0,1,1,4294967295,0,0
HS_1G,1984,240,0011BE11,0,1,1,4294967295,0,0
HS_1G,1872,144,001B810F,0,1,1,4294967295,0,0
HS_1G,1984,144,001ABABD,0,1,1,4294967295,0,0
HS_1G,1856,736,00129478,0,1,1,4294967295,0,0
HS_1G,1728,736,0021ADE2,0,1,1,4294967295,0,0
HS_1G,1600,736,0013411C,0,1,1,4294967295,0,0
HS_1G,1472,736,002E2DEA,0,1,1,4294967295,0,0
HS_1G,1344,672,001C8F2F,0,1,1,4294967295,0,0
HS_1G,1216,672,00077B76,0,1,1,4294967295,0,0
HS_1G,1088,672,00177C1A,0,1,1,4294967295,0,0
HS_1G,960,720,002B8BD7,0,1,1,4294967295,0,0
HS_1G,832,720,003D1F3A,0,1,1,4294967295,0,0
HS_1G,576,720,0000E3DC,0,1,1,4294967295,0,0
HS_1G,384,720,002DDD5C,0,1,1,4294967295,0,0
HS_1G,144,720,003AB5F8,0,1,1,4294967295,0,0
HS_1G,16,720,0023DFD8,0,1,1,4294967295,0,0
HS_1G,256,1088,003D001D,0,1,1,4294967295,0,0
HS_1G,464,1392,002C3867,0,1,1,4294967295,0,0
HS_1G,704,1168,00132437,0,1,1,4294967295,0,0
